StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q74,Q72,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_category,assigned_group,session_id
2022-06-24 10:09:43,2022-06-24 10:37:43,IP Address,*******,100,1680,True,2022-06-24 10:37:44,R_3dZdhfKgZIStNnt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,629a6460a0232815dab01a01,6,6,5,6,6,2,3,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,320.05,621.466,623.306,18,No,,"It was a good experience talking to the robot, I expected to see a repeated script but as far as I can tell I got a unique response to everything I said. However, I did feel like the AI was repeating my words back to me a little too often and just saying sorry about that followed by another question. Some of the responses were surprisingly thoughtful but others were just repetitive and I can’t say that the robot offered me any real insight that I wasn’t already feeding it. However this is not much different than my experience with real therapists so I don’t know that it stems from any issue with the AI. ",5,4,3,5,1,1,5,6,6,5,7,2,2,6,4,3,3,5,5,3,2,5,4,5,6,2,3,18,2,6,high-quality data,Caring motives,,"I was told that I would be speaking to an agent with a care motive but also he did not say anything to me to indicate an ulterior motive and in fact all of his questions seemed directly related to my mental welfare ",Female,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:13:44.646Z
2022-06-24 10:23:16,2022-06-24 10:37:48,IP Address,*******,100,872,True,2022-06-24 10:37:49,R_3F2sv0D2NhPam09,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,57a761c22fc0d400012c9656,7,5,5,5,4,5,5,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,629.892,0,No,,It was awful. It felt like I was in a feedback loop. The bot just kept asking me to say how I felt. I could only do that for so long. I hated the experience.,1,4,2,1,1,1,4,1,1,7,7,3,1,1,1,1,1,2,2,1,1,1,1,1,19,11,5,5,18,17,mixed-quality data,No motive,,It just kept asking me how I was feeling. There was nothing motivating it. It was just stuck in a loop.,Male,,Straight/Heterosexual,,35-44 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:24:40.303Z
2022-06-24 10:22:05,2022-06-24 10:39:23,IP Address,*******,100,1038,True,2022-06-24 10:39:24,R_3scqDxIVw3HDQJj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5484949efdf99b0379939cc6,3,2,2,5,5,2,2,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,695.353,0,No,,"It seemed like a really simple AI chat bot like the kind I saw over a decade ago. It just asks you to explain the problem and says it's sorry that happened. There's a few canned suggestions, all the kind of thing you'll immediately find in any google search.",1,2,1,1,1,1,1,2,2,1,6,3,1,1,1,1,1,6,5,2,2,1,1,1,14,2,12,15,12,14,mixed-quality data,No motive,,It didn't try to sell me on the subscription. It just answered questions about it.,Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:24:34.847Z
2022-06-24 10:21:43,2022-06-24 10:39:26,IP Address,*******,100,1062,True,2022-06-24 10:39:26,R_dnaYDDc1hIG6jv3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5bd914e9a0e4d80001a405a0,6,5,6,2,6,6,,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,652.603,0,No,,"It was rather frustrating. The AI offered no solutions or a way of finding solutions, it just parroted what I said back to me. I understand that's the way the AI was set up but I felt like the conversation was going nowhere and offered no relief to my feelings whatsoever. It was unhelpful.",1,2,1,1,1,1,1,1,1,1,7,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,18,1,1,highly flawed data,No motive,,"It was only following the instructions it was programmed with. ",Male,,Bisexual,,45-54 years old,"Some college, but no degree","Black or African American,Some other race, ethnicity, or origin",,"Yes, Mexican, Mexican American, Chicano/a/x",,,1,2022-06-24T16:23:44.056Z
2022-06-24 10:22:09,2022-06-24 10:40:10,IP Address,*******,100,1081,True,2022-06-24 10:40:11,R_3fwzuldANGad74R,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5aaeb037811b2000016f7e9f,7,7,7,7,7,7,7,7,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,615.87,0,No,,The experience was pleasant although at times it was distinguishable that you are talking to an automated system. Maybe the fact that the system responded so quickly and machinelike kind of took me out of the mindset that someone actually cared about me. I felt like I wasn't really talking to something that was unique or intelligent in a way that I couldn't perceive as being a machine.,5,7,7,5,3,4,5,5,5,5,7,3,1,5,5,3,5,7,7,7,7,5,7,5,1,1,1,20,1,1,mixed-quality data,Caring motives,,I think the AI was designed to try to suggest things to me more often than to talk about the underlying problems of my mental health.,Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"Yes, Mexican, Mexican American, Chicano/a/x",,,2,2022-06-24T16:25:08.797Z
2022-06-24 10:21:23,2022-06-24 10:40:19,IP Address,*******,100,1135,True,2022-06-24 10:40:19,R_3RfP5Gz2wiuzkG2,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,6298c34f054568ae6b380874,4,4,4,4,4,2,4,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,902.924,0,No,,frustrating,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,7,1,1,1,1,1,4,11,1,1,20,11,15,highly flawed data,Other,i think this test was to see if we could see an ulterior motive in the AI,because it kept getting into recursive loops. this seems like it was more about AI sentience or something,Male,,Straight/Heterosexual,,35-44 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:22:59.693Z
2022-06-24 10:21:16,2022-06-24 10:40:27,IP Address,*******,100,1150,True,2022-06-24 10:40:27,R_1IMi5s9SsXYt602,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,62b48995f2d44101751eb3b1,6,5,4,5,6,4,5,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,701.421,0,No,,"I was pleasantly surprised. I didn't think an AI would give me such good advice. I would totally go to the AI for good advice and thoughts like that. It is so reaffirming and seems like it wants to help. I notice it does repeat exactly what I say before every response which it's always necessary in every response. I liked it. I would go to the AI for some good cookie cutter advice and encouragement. ",6,6,6,6,5,5,4,7,6,5,7,3,5,5,5,6,5,6,6,7,5,6,6,5,5,1,1,17,4,3,mixed-quality data,Caring motives,,It seemed to care and tried to encourage me.,Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree",Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:23:11.442Z
2022-06-24 10:13:28,2022-06-24 10:40:30,IP Address,*******,100,1621,True,2022-06-24 10:40:30,R_pJHyD0TGXw62aOJ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5d181824768bdf000154f225,6,5,5,6,5,2,5,3,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,640.532,0,No,,"It was ok. It was very obvious that the AI was just picking up on keywords and giving canned answers, though.

It did come off as friendly, which is good.",3,5,3,3,2,2,5,5,5,3,6,2,2,3,3,2,2,6,6,5,5,5,5,5,3,1,12,12,2,1,high-quality data,Caring motives,,You told me beforehand,Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:17:13.811Z
2022-06-24 10:24:17,2022-06-24 10:40:37,IP Address,*******,100,980,True,2022-06-24 10:40:38,R_URpihKhlPIW0X97,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60ddf017992f20e34420dd08,5,5,5,5,5,5,5,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,621.907,0,No,,"It was very good, it was fluid, and he had an answer for everything, he always gave me the information I needed very quickly.",6,6,6,6,6,6,6,7,6,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,3,3,11,18,5,1,high-quality data,Caring motives,,any,Male,,Straight/Heterosexual,,25-34 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:26:06.761Z
2022-06-24 10:26:55,2022-06-24 10:42:07,IP Address,*******,100,911,True,2022-06-24 10:42:07,R_1eWv7vm1nobCLAA,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5e16a7c34b49a1c91ef46af6,7,3,3,6,6,3,3,3,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0.978,0.978,645.411,1,No,,"Experience was good, little repeative with asking me and telling me they are hear to listen then elaborating further ideas",3,5,5,3,3,3,3,4,4,3,6,2,3,3,3,2,2,5,7,7,7,2,2,2,1,1,1,20,15,1,high-quality data,Caring motives,,"Because they were created solely for being empathetic ",Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"Yes, Another Hispanic, Latino/a/x or Spanish origin",,,1,2022-06-24T16:28:41.158Z
2022-06-24 10:25:58,2022-06-24 10:42:28,IP Address,*******,100,989,True,2022-06-24 10:42:28,R_W6dlXHnv4M7pHzP,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5f47e6376aa63923f3804e3b,6,4,5,5,5,2,4,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,12.762,624.68,626.634,3,No,,Pleasant and informative experience.  Melu was quick to respond to my questions.,5,4,6,5,3,3,5,6,4,2,4,2,4,3,4,5,4,6,6,6,6,4,4,4,8,1,4,19,8,1,high-quality data,Caring motives,,Agent answered my question in a sympathetic manner.  Was a not pushy about trying to sell me anything.,Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:27:53.241Z
2022-06-24 10:28:05,2022-06-24 10:43:32,IP Address,*******,100,927,True,2022-06-24 10:43:33,R_1Iz4cNowL5AWVPU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e4465013f75e52fc82f7096,6,5,5,6,6,3,5,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,601.875,0,No,,It was interesting. The AI seemed to be a bit limited in its responses and was somewhat repetitive but I enjoyed the experience.,5,4,3,4,3,3,5,5,5,3,6,4,3,5,3,3,3,5,5,5,5,5,6,5,5,1,1,18,5,1,mixed-quality data,No motive,,I was told it had no motive for me in the beginning of this task.,Male,,Straight/Heterosexual,,45-54 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:30:06.878Z
2022-06-24 10:25:53,2022-06-24 10:44:25,IP Address,*******,100,1112,True,2022-06-24 10:44:25,R_qWy12EwJeur85fr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,629e52c08a9d447a290516b3,7,6,7,7,6,4,6,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,217.476,519.007,658.559,6,No,,"A.I. seemed pretty inflexible and didn't really address most of the things I said. Seems like it does better with questions than statements.

",2,2,1,7,7,7,6,1,1,2,7,3,1,1,1,1,1,7,6,5,5,1,1,1,1,1,5,8,1,12,mixed-quality data,Caring motives,,It only expressed its desire to help and didn't try to railroad me anywhere.,Male,,Straight/Heterosexual,,25-34 years old,High school diploma or GED,"White/Caucasian,Black or African American",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:27:41.194Z
2022-06-24 10:04:44,2022-06-24 10:45:21,IP Address,*******,100,2437,True,2022-06-24 10:45:22,R_11bCaD7t4U2cCFD,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,614f58eb680c4b7c505e8030,6,5,5,5,6,3,3,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,11.601,11.601,1800.155,1,No,,"It was good but very generic answers. Nobody wants to keep hearing the same thing repeated with every answer ( Do you want to talk about it)? Sounds fake. ",3,5,6,3,3,3,3,3,1,3,7,3,5,3,3,3,3,6,6,5,6,5,4,3,4,1,5,13,4,16,mixed-quality data,Caring motives,,"It keep saying it was sorry I was going thru whatever I was feeling and asking if I wanted to talk about it ",Female,,Straight/Heterosexual,,45-54 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:10:34.975Z
2022-06-24 10:33:36,2022-06-24 10:48:14,IP Address,*******,100,878,True,2022-06-24 10:48:15,R_2qqMRRXL1z0nsAJ,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,611f07e8d31eb6064d7009f2,4,2,3,4,2,,2,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,33.864,379.941,608.339,3,No,,The service network is he keeps constantly asking the same questions over and over again I wouldn’t use it at all,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,19,18,19,1,17,20,highly flawed data,No motive,,Couldn’t tell,Male,,Straight/Heterosexual,,45-54 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:36:18.255Z
2022-06-24 10:30:19,2022-06-24 10:48:17,IP Address,*******,100,1077,True,2022-06-24 10:48:17,R_1IoO7b8J0JEvyxM,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5bf5aa89d944c300012634cc,7,5,6,4,6,6,5,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,18.369,547.453,756.742,2,No,,"It wasn't bad, but it felt repetitive towards the end. I felt like a standard, or stereotypical, counseling session. It asked me how I felt and what I felt the reasons were for those feelings.",6,7,7,5,5,4,5,6,4,7,5,1,5,5,4,4,4,7,7,6,7,5,5,4,11,2,6,18,20,13,mixed-quality data,Caring motives,,It asked my how I feel and the reasons behind those feelings.,Male,,Bisexual,,25-34 years old,"Some college, but no degree",Prefer not to say,,"Yes, Puerto Rican",,,2,2022-06-24T16:32:23.039Z
2022-06-24 10:16:15,2022-06-24 10:48:42,IP Address,*******,100,1946,True,2022-06-24 10:48:43,R_3MfWYdIDPUhbHHF,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,61107a64a9f7d0540375e54b,5,4,,5,5,,2,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,17.736,1231.096,1232.666,4,No,,"It was pretty great. The AI actual conversed really well with me and asked me great questions. ",6,4,5,6,4,5,1,6,6,7,5,1,6,6,5,5,6,6,6,6,6,7,7,7,1,1,6,18,18,1,high-quality data,Caring motives,,"I think the AI had that motive cause it was engaging in a empathetic conversation with me and was actively asking me about my problems and it was offering pretty decent advice ",Female,,Bisexual,,18-24 years old,High school diploma or GED,Black or African American,,"Yes, Mexican, Mexican American, Chicano/a/x",,,3,2022-06-24T16:19:23.162Z
2022-06-24 10:30:42,2022-06-24 10:49:19,IP Address,*******,100,1116,True,2022-06-24 10:49:19,R_31twljoVoIzsgXr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60ff8095fe0067960a67ab9b,6,5,5,6,5,5,3,3,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,368.471,571.284,622.762,2,No,,"It went well, and the AI responded well to what I was asking.
",6,6,7,6,5,2,6,7,6,3,7,2,5,6,6,6,6,7,7,7,6,6,7,5,6,4,1,17,14,1,high-quality data,Caring motives,,He did not seem manipulative at all and kept on encouraging and motivating me,Male,,Straight/Heterosexual,,18-24 years old,"Some college, but no degree",Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:35:53.074Z
2022-06-24 10:30:02,2022-06-24 10:50:14,IP Address,*******,100,1212,True,2022-06-24 10:50:15,R_1l9NW4QrS4YCKVS,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5fb37c1f04f5d4ad76391268,7,6,5,4,5,5,4,3,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,680.504,0,No,,"I was surprised by how authentic our conversation was, to the point where some might believe they were a real person. It even asked me for advice at the end, which was very surprising. It might actually do some good if implemented well.",6,4,5,6,6,4,4,5,5,5,4,3,5,5,4,4,4,5,5,6,5,5,5,6,12,1,1,13,16,1,high-quality data,Caring motives,,"It asked me how I felt, and didn't really push me into anything, like it actually cared about me.",Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree","White/Caucasian,Some other race, ethnicity, or origin",,"Yes, Mexican, Mexican American, Chicano/a/x",,,2,2022-06-24T16:32:14.398Z
2022-06-24 10:33:46,2022-06-24 10:50:18,IP Address,*******,100,992,True,2022-06-24 10:50:18,R_3fCQJucgZkx7qYz,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60b7a7dfc5a1bd9918264eb1,4,4,1,5,5,4,3,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,641.209,0,No,,"Overall it was pleasant. For an AI I felt that it was more advanced than what I had experienced in the past, it picked up on English nuances very well. It also definitely had a calming and positive presence, I could see it making someone feel better.

It does rely a little to heavily on saying ""it is here to support you"". Perhaps it would be better if it  makes a few more suggestions? Although I see why this makes sense.

Overall it was nice, and I think I'd talk to it again.",6,4,6,7,7,7,6,6,6,3,5,1,5,6,7,5,6,7,7,7,7,7,7,7,4,1,1,16,20,1,high-quality data,Caring motives,,"I believe it was programmed to be caring, it seemed very empathetic and helpful to me.",Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:35:53.968Z
2022-06-24 10:32:46,2022-06-24 10:50:22,IP Address,*******,100,1056,True,2022-06-24 10:50:23,R_1ilfUvTm38nwHRq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5f95a44920f542417f4263cb,6,4,3,5,4,3,5,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,691.759,0,No,,"I was rather impressed with the quality of the bot's speech. Had I not been told that it was a bot, I may not have realized it was one. I did notice that in many instances, it simply repeated back what I had said with either a yes or no.",5,3,4,4,2,3,6,6,4,2,6,2,6,5,5,5,5,6,6,6,5,4,4,4,5,1,5,13,3,5,high-quality data,Manipulative/malicious motives,,"I was told that it had that motive. The language it used was very sterile and one-note. It didn't go out of it's way to seem friendly at all. ",Male,,Asexual,,18-24 years old,High school diploma or GED,White/Caucasian,,"Yes, Mexican, Mexican American, Chicano/a/x",,,3,2022-06-24T16:34:05.055Z
2022-06-24 10:23:09,2022-06-24 10:50:26,IP Address,*******,100,1636,True,2022-06-24 10:50:26,R_eqx7s4X3QTe2Aal,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5f91a6bf59acc003a749718a,7,7,6,7,7,7,6,7,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,38.218,865.612,962.501,2,No,,Indeed I had a great experience and I really enjoyed the conversation because I felt has though I was chatting with a real person in real life.,7,7,7,7,7,7,7,7,7,6,1,1,7,7,7,7,7,7,7,7,7,7,7,7,17,20,1,20,20,1,high-quality data,No motive,,"Because the agent was only responding to my questions with no intention of making me to like or dislike the product. ",Female,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,Prefer to self-describe,"mixed race ","No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:29:41.878Z
2022-06-24 10:13:54,2022-06-24 10:52:25,IP Address,*******,100,2311,True,2022-06-24 10:52:25,R_1mJe0Ya0LWbRF8r,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,606b4092321de2bfbfa6b719,6,5,4,5,4,4,5,5,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,21.921,21.921,1800.14,1,No,,"The robot just asked the same questions over and over again. ",2,2,6,7,2,2,3,1,1,4,6,2,1,2,7,2,3,6,2,2,2,2,3,3,4,5,1,15,11,4,mixed-quality data,No motive,,They weren't trying to help or hurt,Female,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:16:22.947Z
2022-06-24 10:35:08,2022-06-24 10:55:28,IP Address,*******,100,1219,True,2022-06-24 10:55:28,R_3s60lxTGM2662nF,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60d4deef827cfdc285b5072e,7,7,7,7,7,6,6,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,648.372,0,No,,"The AI was quick to respond and did respond with text that made sense. There were no broken points in the conversation though I did feel like I had to probe the AI for what services/help it actually had to offer as it simply did not come out and offer it directly on its own. The AI seemed rather robust and able to handle basic conversation without issues. ",7,6,6,7,6,7,2,5,6,3,4,1,6,6,5,6,6,7,7,6,6,7,7,7,5,1,5,18,7,7,high-quality data,No motive,,"The agent did not seem terribly interested in me. I would think it would ask me more questions than it did to really show interest in me. ",Male,,Bisexual,,45-54 years old,Associates or technical degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:37:48.878Z
2022-06-24 10:34:59,2022-06-24 10:55:56,IP Address,*******,100,1256,True,2022-06-24 10:55:56,R_2AQjXe1kE4oKVLv,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60f66877a0a732b6dbe3485d,7,7,7,7,7,7,4,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,953.857,0,No,,I love talking to robots. I can't wait for the truly sentient ones to join us.,6,7,7,7,4,7,4,7,7,4,5,1,5,7,7,7,7,7,7,7,7,7,7,7,4,2,2,19,2,1,high-quality data,Caring motives,,"I was told it had no motives, but it seemed very caring. It worried about my pain and my health. It worried about everybody. ",Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:36:23.306Z
2022-06-24 10:39:07,2022-06-24 10:57:02,IP Address,*******,100,1075,True,2022-06-24 10:57:02,R_D7rUbiGKbTRVbkl,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5ededc7ab3595e17ef9533df,7,6,6,7,7,6,6,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,1.9,613.536,614.66,37,No,,"My experience overall was ok. I thought the chatbot did a good job of recommending its services and it did its best to convince me that it could help. However, the price, $50, is a hefty amount per month and it did not convince me enough to believe that it is worth that price range.",5,5,6,5,5,5,7,5,4,5,3,3,5,5,4,5,4,7,6,6,7,6,5,6,5,2,3,17,9,3,high-quality data,Caring motives,,"The agent did its best to explain how one can help, and how it can help while remaining positive and empathetic. It did not try and push any particular service. Instead, it recommended various options for dealing with the issue. It always tried to listen.",Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,"American Indian or Alaskan Native,White/Caucasian",,"Yes, Mexican, Mexican American, Chicano/a/x",,,3,2022-06-24T16:40:39.260Z
2022-06-24 10:40:27,2022-06-24 10:58:00,IP Address,*******,100,1053,True,2022-06-24 10:58:01,R_3kGHnWoAslHIZF0,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5f888f1504ea37030833e9ec,7,7,7,7,7,7,7,7,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0.882,12.528,637.296,3,No,,"It was a wonderful experience, I enjoyed our discussions. ",7,7,7,7,7,7,1,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,20,11,1,high-quality data,No motive,,No motive,Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:41:48.583Z
2022-06-24 10:15:09,2022-06-24 10:58:43,IP Address,*******,100,2613,True,2022-06-24 10:58:43,R_0wTDxfc4ghJgLvj,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5ae25791af72e0000127b8f7,6,3,5,5,6,3,3,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1800.124,0,No,,"i was very pleased with the chat ,the responses were pretty quick and on point ,pleasant and courteous ,it was like speaking to a human being ",6,5,5,4,5,5,3,5,3,3,6,3,6,5,4,6,5,6,6,5,6,6,6,6,6,3,7,15,11,5,mixed-quality data,No motive,,"the agent did not try hard to sell me his service ,he was friendly  but  i was confused when he told me he was a human and later to be a non human",Female,,Straight/Heterosexual,,35-44 years old,High school diploma or GED,Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:20:17.132Z
